145.604, 129.495, 5.732, 26.650 False
145.318, 129.494, 5.713, 26.700 False
145.034, 129.493, 5.692, 26.750 False
144.751, 129.493, 5.665, 26.800 False
144.469, 129.491, 5.635, 26.850 False
144.188, 129.491, 5.600, 26.900 False
143.910, 129.490, 5.563, 26.950 False
143.633, 129.489, 5.521, 27.000 False
143.359, 129.488, 5.481, 27.050 False
143.087, 129.487, 5.441, 27.100 False
142.816, 129.486, 5.415, 27.150 False
142.545, 129.485, 5.407, 27.200 False
142.274, 129.485, 5.419, 27.250 False
142.001, 129.484, 5.459, 27.300 False
141.726, 129.483, 5.520, 27.350 False
141.447, 129.482, 5.601, 27.400 False
141.163, 129.481, 5.681, 27.450 False
140.876, 129.481, 5.747, 27.500 False
140.587, 129.480, 5.791, 27.550 False
140.297, 129.479, 5.815, 27.600 False
140.006, 129.478, 5.825, 27.650 False
139.715, 129.478, 5.822, 27.700 False
139.424, 129.477, 5.810, 27.750 False
139.135, 129.476, 5.789, 27.800 False
138.847, 129.475, 5.765, 27.850 False
138.560, 129.475, 5.735, 27.900 False
138.274, 129.474, 5.703, 27.950 False
137.991, 129.473, 5.665, 28.000 False
137.709, 129.473, 5.625, 28.050 False
137.430, 129.472, 5.580, 28.100 False
137.152, 129.472, 5.538, 28.150 False
136.877, 129.471, 5.496, 28.200 False
136.603, 129.470, 5.469, 28.250 False
136.330, 129.470, 5.460, 28.300 False
136.057, 129.469, 5.470, 28.350 False
135.781, 129.469, 5.510, 28.400 False
135.504, 129.468, 5.569, 28.450 False
135.222, 129.468, 5.651, 28.500 False
134.936, 129.467, 5.730, 28.550 False
134.646, 129.467, 5.794, 28.600 False
134.355, 129.467, 5.833, 28.650 False
134.063, 129.466, 5.843, 28.700 False
133.772, 129.466, 5.815, 28.750 False
133.484, 129.465, 5.738, 28.800 False
133.202, 129.465, 5.622, 28.850 False
132.927, 129.465, 5.472, 28.900 False
132.661, 129.464, 5.293, 28.950 False
132.404, 129.464, 5.090, 29.000 False
132.158, 129.464, 4.868, 29.050 False
131.924, 129.464, 4.635, 29.100 False
131.701, 129.464, 4.417, 29.150 False
131.488, 129.464, 4.208, 29.200 False
131.284, 129.464, 4.013, 29.250 False
131.090, 129.465, 3.825, 29.300 False
130.905, 129.465, 3.653, 29.350 False
130.728, 129.465, 3.481, 29.400 False
130.560, 129.465, 3.309, 29.450 False
130.400, 129.466, 3.141, 29.500 False
130.248, 129.466, 2.979, 29.550 False
130.105, 129.466, 2.822, 29.600 False
129.968, 129.467, 2.672, 29.650 False
129.839, 129.467, 2.529, 29.700 False
129.717, 129.467, 2.393, 29.750 False
129.602, 129.468, 2.264, 29.800 False
129.492, 129.468, 2.141, 29.850 False
129.389, 129.468, 2.025, 29.900 False
129.291, 129.469, 1.915, 29.950 False
129.198, 129.469, 1.811, 30.000 False
129.111, 129.469, 1.712, 30.050 False
129.028, 129.472, 1.617, 30.100 False
128.950, 129.472, 1.530, 30.150 False
128.876, 129.472, 1.447, 30.200 False
128.806, 129.473, 1.368, 30.250 False
128.740, 129.473, 1.293, 30.300 False
128.677, 129.473, 1.223, 30.350 False
128.618, 129.473, 1.156, 30.400 False
128.562, 129.474, 1.094, 30.450 False
128.509, 129.474, 1.034, 30.500 False
128.459, 129.474, 0.978, 30.550 False
128.411, 129.474, 0.925, 30.600 False
128.367, 129.474, 0.874, 30.650 False
128.324, 129.475, 0.827, 30.700 False
128.284, 129.475, 0.782, 30.750 False
128.246, 129.475, 0.739, 30.800 False
128.211, 129.475, 0.699, 30.850 False
128.177, 129.475, 0.661, 30.900 False
128.145, 129.475, 0.625, 30.950 False
128.114, 129.475, 0.591, 31.000 False
128.087, 129.476, 0.502, 31.050 False
128.064, 129.475, 0.455, 31.100 False
128.045, 129.475, 0.370, 31.150 False
128.026, 129.475, 0.369, 31.200 False
128.008, 129.475, 0.383, 31.250 False
127.987, 129.475, 0.428, 31.300 False
127.964, 129.475, 0.448, 31.350 False
127.940, 129.475, 0.490, 31.400 False
127.913, 129.476, 0.573, 31.450 False
127.881, 129.476, 0.663, 31.500 False
127.839, 129.476, 0.911, 31.550 False
127.780, 129.476, 1.243, 31.600 False
127.706, 129.476, 1.515, 31.650 False
127.622, 129.477, 1.737, 31.700 False
127.526, 129.477, 1.960, 31.750 False
127.420, 129.477, 2.189, 31.800 False
127.302, 129.478, 2.423, 31.850 False
127.172, 129.478, 2.660, 31.900 False
127.031, 129.479, 2.900, 31.950 False
126.877, 129.479, 3.141, 32.000 False
126.712, 129.480, 3.383, 32.050 False
126.534, 129.480, 3.625, 32.100 False
126.345, 129.481, 3.866, 32.150 False
126.143, 129.482, 4.105, 32.200 False
125.930, 129.482, 4.343, 32.250 False
125.705, 129.483, 4.579, 32.300 False
125.468, 129.484, 4.808, 32.350 False
125.220, 129.485, 5.023, 32.400 False
124.963, 129.486, 5.216, 32.450 False
124.697, 129.486, 5.375, 32.500 False
124.425, 129.487, 5.503, 32.550 False
124.147, 129.488, 5.604, 32.600 False
123.865, 129.489, 5.682, 32.650 False
123.580, 129.490, 5.736, 32.700 False
123.293, 129.491, 5.775, 32.750 False
123.005, 129.492, 5.786, 32.800 False
122.716, 129.493, 5.783, 32.850 False
122.429, 129.494, 5.759, 32.900 False
122.143, 129.494, 5.745, 32.950 False
121.857, 129.495, 5.723, 33.000 False
121.572, 129.496, 5.710, 33.050 False
121.288, 129.497, 5.687, 33.100 False
121.004, 129.497, 5.677, 33.150 False
120.721, 129.498, 5.673, 33.200 False
120.437, 129.499, 5.691, 33.250 False
